Date,Usage,Temperature,Event_Start,Event_End,Attendance,Total_sq_ft,Hall_A,Meeting_Room_A,Main_Room,Hall_B,Meeting_Room_B,Hall_C,Meeting_Room_C,Hall_D,Meeting_Room_D,Terrace,Parking
9/13/19,134214.084,84.85416667,9/13/19,9/14/19,45000,387636,0,0,0,0,0,1,1,0,0,0,0
9/14/19,133403.292,87.97916667,9/13/19,9/15/19,17000,241445,0,0,0,0,0,1,1,0,0,0,1
9/14/19,133403.292,87.97916667,9/13/19,9/14/19,45000,387636,0,0,0,0,0,1,1,0,0,0,0
9/15/19,112065.912,89.4375,9/13/19,9/15/19,17000,241445,0,0,0,0,0,1,1,0,0,0,1
9/16/19,106564.464,87,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/19,103165.308,79.63888889,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/19,109551.024,81.20833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/19,128031.157,79.125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/20/19,141087.493,74.4375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/21/19,132045.325,75.35416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/22/19,138634.888,78.02083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/23/19,230868.039,78.18055556,9/23/19,9/25/19,45000,2060844,1,1,1,1,1,1,1,0,0,0,0
9/24/19,210130.727,80.0625,9/23/19,9/25/19,45000,2060844,1,1,1,1,1,1,1,0,0,0,0
9/25/19,194509.62,82,9/23/19,9/25/19,45000,2060844,1,1,1,1,1,1,1,0,0,0,0
9/26/19,108036.108,80.29166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/27/19,106277.112,79.60416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/28/19,101615.688,77.70833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/29/19,85013.496,67.45833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/19,79072.056,67.27083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/19,82623.312,67.54166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/2/19,95893.668,68,10/2/19,10/5/19,7000,401804,0,0,0,0,0,1,1,0,0,0,0
10/3/19,96647.436,71.35416667,10/2/19,10/5/19,7000,401804,0,0,0,0,0,1,1,0,0,0,0
10/4/19,95264.712,76.08333333,10/2/19,10/5/19,7000,401804,0,0,0,0,0,1,1,0,0,0,0
10/5/19,80504.604,71.85416667,10/2/19,10/5/19,7000,401804,0,0,0,0,0,1,1,0,0,0,0
10/6/19,71541.72,73.41666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/19,89023.86,73.6875,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/8/19,97247.556,76.85416667,10/8/19,10/9/19,2000,203112,0,0,0,0,0,1,1,0,0,0,0
10/9/19,105166.764,79.49305556,10/9/19,10/9/19,500,29553,0,1,0,0,0,0,0,0,0,0,0
10/9/19,105166.764,79.49305556,10/8/19,10/9/19,2000,203112,0,0,0,0,0,1,1,0,0,0,0
10/10/19,108149.363,60.35416667,10/10/19,10/12/19,15000,647818,1,1,1,1,1,0,0,0,0,0,0
10/11/19,105803.496,60.14583333,10/11/19,10/13/19,7000,128875,0,0,0,0,0,1,1,0,0,0,0
10/11/19,105803.496,60.14583333,10/10/19,10/12/19,15000,647818,1,1,1,1,1,0,0,0,0,0,0
10/12/19,102219.3,63.125,10/11/19,10/13/19,7000,128875,0,0,0,0,0,1,1,0,0,0,0
10/12/19,102219.3,63.125,10/10/19,10/12/19,15000,647818,1,1,1,1,1,0,0,0,0,0,0
10/13/19,82315.008,65.83333333,10/11/19,10/13/19,7000,128875,0,0,0,0,0,1,1,0,0,0,0
10/14/19,81015.696,68.47916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/19,109258.97,70.54166667,10/15/19,10/16/19,5500,294600,0,0,0,0,0,0,1,0,0,0,0
10/16/19,115128.587,73.6875,10/15/19,10/16/19,5500,294600,0,0,0,0,0,0,1,0,0,0,0
10/17/19,91844.244,74.75,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/18/19,105720.254,69.29166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/19/19,99290.168,67.54166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/20/19,94409.779,66.9375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/21/19,98184.158,66.54166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/19,121906.867,69.5625,10/22/19,10/24/19,25000,1109358,1,1,1,1,1,0,0,0,0,0,1
10/23/19,138792.121,72.25,10/23/19,10/25/19,4000,483929,0,0,0,0,0,1,1,0,0,0,0
10/23/19,138792.121,72.25,10/22/19,10/24/19,25000,1109358,1,1,1,1,1,0,0,0,0,0,1
10/24/19,132318.696,66.3125,10/23/19,10/25/19,4000,483929,0,0,0,0,0,1,1,0,0,0,0
10/24/19,132318.696,66.3125,10/22/19,10/24/19,25000,1109358,1,1,1,1,1,0,0,0,0,0,1
10/25/19,86953.068,66.39130435,10/23/19,10/25/19,4000,483929,0,0,0,0,0,1,1,0,0,0,0
10/26/19,85639.068,69.4375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/19,76140.576,63.87152778,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/19,83571.649,50.41666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29/19,100047.355,51.47916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/30/19,89108.748,43.95833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/19,94527.324,48.375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/19,101199.996,54.22916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/2/19,100716.66,59.04166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/3/19,117605.307,61.04166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/4/19,138616.392,62.875,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/5/19,190702.146,63.97916667,11/5/19,11/8/19,160000,2184344,1,1,1,1,1,1,1,0,0,0,1
11/6/19,192774.374,64.875,11/5/19,11/8/19,160000,2184344,1,1,1,1,1,1,1,0,0,0,1
11/7/19,204881.273,64.85416667,11/5/19,11/8/19,160000,2184344,1,1,1,1,1,1,1,0,0,0,1
11/8/19,179758.249,64.66666667,11/5/19,11/8/19,160000,2184344,1,1,1,1,1,1,1,0,0,0,1
11/9/19,118837.548,64.0625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/19,112570.147,62.25,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/19,104293.661,65.47916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/19,84744.396,62.8125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/13/19,85809.393,62.70833333,11/13/19,11/13/19,1000,55923,0,1,0,0,0,0,0,0,0,0,0
11/13/19,85809.393,62.70833333,11/13/19,11/14/19,1500,110956,1,1,1,0,0,0,0,0,0,0,0
11/14/19,94798.748,63.08333333,11/13/19,11/14/19,1500,110956,1,1,1,0,0,0,0,0,0,0,0
11/14/19,94798.748,63.08333333,11/14/19,11/16/19,66500,243181,0,0,0,0,0,1,1,0,0,0,0
11/15/19,92739.022,65.04166667,11/15/19,11/15/19,20,2438,0,0,0,0,0,0,1,0,0,0,0
11/15/19,92739.022,65.04166667,11/15/19,11/15/19,100,2441,0,0,0,0,0,0,1,0,0,0,1
11/15/19,92739.022,65.04166667,11/14/19,11/16/19,66500,243181,0,0,0,0,0,1,1,0,0,0,0
11/16/19,90173.012,64.46527778,11/16/19,11/17/19,4000,122625,0,0,0,0,0,1,1,0,0,0,0
11/16/19,90173.012,64.46527778,11/14/19,11/16/19,66500,243181,0,0,0,0,0,1,1,0,0,0,0
11/17/19,84650.487,64.54166667,11/16/19,11/17/19,4000,122625,0,0,0,0,0,1,1,0,0,0,0
11/18/19,109517.963,64.5625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/19,121262.282,64.3125,11/19/19,11/21/19,17000,1006258,1,1,0,1,1,1,1,0,0,0,0
11/20/19,120356.172,53.98958333,11/19/19,11/21/19,17000,1006258,1,1,0,1,1,1,1,0,0,0,0
11/21/19,129461.844,48.97916667,11/19/19,11/21/19,17000,1006258,1,1,0,1,1,1,1,0,0,0,0
11/22/19,122184.108,50.375,11/22/19,11/23/19,10000,224944,0,0,0,0,0,1,0,0,0,0,0
11/22/19,122184.108,50.375,11/22/19,11/24/19,14000,489145,1,1,1,0,0,0,0,0,0,0,1
11/23/19,117425.421,52,11/23/19,11/24/19,5000,52349,0,0,0,0,0,1,1,0,0,0,0
11/23/19,117425.421,52,11/23/19,11/24/19,5000,52887,0,0,0,0,0,1,0,0,0,0,0
11/23/19,117425.421,52,11/22/19,11/23/19,10000,224944,0,0,0,0,0,1,0,0,0,0,0
11/23/19,117425.421,52,11/22/19,11/24/19,14000,489145,1,1,1,0,0,0,0,0,0,0,1
11/24/19,108149.858,51.875,11/23/19,11/24/19,5000,52349,0,0,0,0,0,1,1,0,0,0,0
11/24/19,108149.858,51.875,11/23/19,11/24/19,5000,52887,0,0,0,0,0,1,0,0,0,0,0
11/24/19,108149.858,51.875,11/22/19,11/24/19,14000,489145,1,1,1,0,0,0,0,0,0,0,1
11/25/19,84052.512,50.79166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/19,76898.088,47.54166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/19,76520.952,49.08333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/19,51945.984,45.22916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/19,68630.832,44.27083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/19,69045.192,42.9375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/19,71759.304,45.54166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/2/19,77033.268,48.54166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/19,91609.092,51.9375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/19,96217.92,50.35507246,12/4/19,12/5/19,5000,319965,0,1,0,1,1,0,0,0,0,0,0
12/4/19,96217.92,50.35507246,12/4/19,12/5/19,4500,346483,0,1,0,1,0,0,0,0,0,0,0
12/5/19,119551.896,53.35416667,12/4/19,12/5/19,5000,319965,0,1,0,1,1,0,0,0,0,0,0
12/5/19,119551.896,53.35416667,12/4/19,12/5/19,4500,346483,0,1,0,1,0,0,0,0,0,0,0
12/5/19,119551.896,53.35416667,12/5/19,12/14/19,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/5/19,119551.896,53.35416667,12/5/19,12/14/19,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/6/19,111465.83,53.79166667,12/6/19,12/7/19,2000,106159,1,1,0,0,0,0,0,0,0,0,0
12/6/19,111465.83,53.79166667,12/5/19,12/14/19,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/6/19,111465.83,53.79166667,12/5/19,12/14/19,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/7/19,106611.012,54.89583333,12/6/19,12/7/19,2000,106159,1,1,0,0,0,0,0,0,0,0,0
12/7/19,106611.012,54.89583333,12/5/19,12/14/19,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/7/19,106611.012,54.89583333,12/5/19,12/14/19,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/8/19,107929.152,57.34722222,12/5/19,12/14/19,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/8/19,107929.152,57.34722222,12/5/19,12/14/19,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/9/19,113514.732,54.64583333,12/5/19,12/14/19,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/9/19,113514.732,54.64583333,12/5/19,12/14/19,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/10/19,127442.224,49.58333333,12/5/19,12/14/19,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/10/19,127442.224,49.58333333,12/5/19,12/14/19,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/11/19,138329.924,49.91666667,12/5/19,12/14/19,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/11/19,138329.924,49.91666667,12/5/19,12/14/19,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/11/19,138329.924,49.91666667,12/11/19,12/13/19,26000,1182999,0,1,1,1,1,0,0,0,0,0,0
12/12/19,143521.099,50.04166667,12/5/19,12/14/19,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/12/19,143521.099,50.04166667,12/5/19,12/14/19,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/12/19,143521.099,50.04166667,12/11/19,12/13/19,26000,1182999,0,1,1,1,1,0,0,0,0,0,0
12/13/19,130892.04,51.08333333,12/5/19,12/14/19,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/13/19,130892.04,51.08333333,12/5/19,12/14/19,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/13/19,130892.04,51.08333333,12/11/19,12/13/19,26000,1182999,0,1,1,1,1,0,0,0,0,0,0
12/14/19,114002.856,52.77083333,12/5/19,12/14/19,102000,486821,0,0,0,0,0,1,1,0,0,0,1
12/14/19,114002.856,52.77083333,12/5/19,12/14/19,5000,512128,0,0,0,0,0,1,1,0,0,0,0
12/15/19,72700.668,50.14583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/19,82841.256,44.22916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/19,84818.448,42.04166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/19,87556.788,43.85416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/19,96592.032,45.22916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/19,87908.868,47.54166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/19,83131.452,48.20833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/22/19,71870.436,48.16666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/23/19,76218.084,48.22916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/19,68793.444,48.02083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/19,55321.128,46.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/19,76860.54,43.59722222,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/19,82984.824,46.6875,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/19,87459.408,44.45833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/19,90342.792,40.54166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/30/19,93076.429,44.95833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/19,90586.756,47,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/20,73089.346,44.6875,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/20,106570.017,51.52083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/20,128483.173,49.5625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/4/20,97793.856,48.125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/5/20,115705.116,47.79166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/20,202967.964,49.02083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/20,260653.788,48.64583333,1/7/20,1/10/20,175000,2184344,1,1,1,1,1,1,1,0,0,0,1
1/8/20,254171.736,50.60416667,1/7/20,1/10/20,175000,2184344,1,1,1,1,1,1,1,0,0,0,1
1/9/20,244121.04,50.4375,1/7/20,1/10/20,175000,2184344,1,1,1,1,1,1,1,0,0,0,1
1/10/20,213678.756,47.97916667,1/7/20,1/10/20,175000,2184344,1,1,1,1,1,1,1,0,0,0,1
1/11/20,115957.404,43.41666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/20,99174.06,43.83333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/13/20,106315.488,45.41666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/14/20,93470.4,46.4375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/20,96500.592,46.58333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/20,98630.28,49.33333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/17/20,132119.09,50.5625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/18/20,115399.43,47.70833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/19/20,121340.643,52.95833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/20/20,138466.468,55.70833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/20,194992.843,55.02083333,1/21/20,1/23/20,33000,963099,1,1,0,1,0,1,1,0,0,0,0
1/21/20,194992.843,55.02083333,1/21/20,1/23/20,68000,1516156,1,1,1,1,1,1,1,0,0,0,1
1/22/20,187791.787,51.39583333,1/21/20,1/23/20,33000,963099,1,1,0,1,0,1,1,0,0,0,0
1/22/20,187791.787,51.39583333,1/21/20,1/23/20,68000,1516156,1,1,1,1,1,1,1,0,0,0,1
1/23/20,182132.46,54.3125,1/21/20,1/23/20,33000,963099,1,1,0,1,0,1,1,0,0,0,0
1/23/20,182132.46,54.3125,1/21/20,1/23/20,68000,1516156,1,1,1,1,1,1,1,0,0,0,1
1/24/20,103701.6,54.3125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/25/20,98368.632,54.64583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/26/20,93357.18,54.41666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/27/20,96571.332,58.60416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/20,91533.708,53.89583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1/29/20,93924,53.8125,1/29/20,1/31/20,4000,401804,0,0,0,0,0,1,1,0,0,0,0
1/30/20,101475.576,52.625,1/29/20,1/31/20,4000,401804,0,0,0,0,0,1,1,0,0,0,0
1/31/20,102972.276,52.85416667,1/29/20,1/31/20,4000,401804,0,0,0,0,0,1,1,0,0,0,0
2/1/20,100719.936,55.625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/20,98144.064,57.95833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/20,106053.552,42.95833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/20,123882.157,41.0625,2/4/20,2/7/20,60000,1700507,1,1,1,1,1,1,1,0,0,0,1
2/5/20,87231.024,41.45833333,2/4/20,2/7/20,60000,1700507,1,1,1,1,1,1,1,0,0,0,1
2/6/20,119608.596,49.1875,2/4/20,2/7/20,60000,1700507,1,1,1,1,1,1,1,0,0,0,1
2/7/20,108357.948,55.04166667,2/4/20,2/7/20,60000,1700507,1,1,1,1,1,1,1,0,0,0,1
2/8/20,86092.272,54.64583333,2/8/20,2/9/20,6000,52887,0,0,0,0,0,1,0,0,0,0,0
2/9/20,82493.928,51.41666667,2/8/20,2/9/20,6000,52887,0,0,0,0,0,1,0,0,0,0,0
2/10/20,88601.508,54.02083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/11/20,88116.228,50.70833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/20,94869.073,51.0625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/20,113457.562,51.60416667,2/13/20,2/15/20,5000,129503,0,0,0,0,0,1,1,0,0,0,0
2/14/20,101497.877,52.60416667,2/13/20,2/15/20,5000,129503,0,0,0,0,0,1,1,0,0,0,0
2/15/20,134976.697,54.39583333,2/15/20,2/16/20,5000,52349,0,0,0,0,0,1,1,0,0,0,0
2/15/20,134976.697,54.39583333,2/13/20,2/15/20,5000,129503,0,0,0,0,0,1,1,0,0,0,0
2/15/20,134976.697,54.39583333,2/15/20,2/17/20,30000,1177490,0,1,1,1,1,0,0,0,0,0,1
2/16/20,136181.196,57.70833333,2/15/20,2/16/20,5000,52349,0,0,0,0,0,1,1,0,0,0,0
2/16/20,136181.196,57.70833333,2/16/20,2/18/20,2600,147357,0,0,0,0,0,1,1,0,0,0,0
2/16/20,136181.196,57.70833333,2/15/20,2/17/20,30000,1177490,0,1,1,1,1,0,0,0,0,0,1
2/17/20,126603.144,60,2/16/20,2/18/20,2600,147357,0,0,0,0,0,1,1,0,0,0,0
2/17/20,126603.144,60,2/15/20,2/17/20,30000,1177490,0,1,1,1,1,0,0,0,0,0,1
2/18/20,88426.008,53.625,2/16/20,2/18/20,2600,147357,0,0,0,0,0,1,1,0,0,0,0
2/19/20,84537.972,54.10416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/20,85441.212,53.58333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/20,90953.892,57.0625,2/21/20,2/21/20,5000,245968,1,1,1,0,0,0,0,0,0,0,0
2/21/20,90953.892,57.0625,2/21/20,2/23/20,13000,270683,0,0,0,0,0,0,1,0,0,0,0
2/22/20,93041.244,54.22916667,2/22/20,2/23/20,2200,129503,0,0,0,0,0,1,1,0,0,0,0
2/22/20,93041.244,54.22916667,2/22/20,2/23/20,2000,174428,0,0,0,0,0,1,1,0,0,0,0
2/22/20,93041.244,54.22916667,2/21/20,2/23/20,13000,270683,0,0,0,0,0,0,1,0,0,0,0
2/23/20,91907.208,56.5,2/22/20,2/23/20,2200,129503,0,0,0,0,0,1,1,0,0,0,0
2/23/20,91907.208,56.5,2/22/20,2/23/20,2000,174428,0,0,0,0,0,1,1,0,0,0,0
2/23/20,91907.208,56.5,2/21/20,2/23/20,13000,270683,0,0,0,0,0,0,1,0,0,0,0
2/24/20,84483,58.47916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/25/20,102936.744,53.77083333,2/25/20,2/26/20,4500,266917,1,1,1,0,0,0,0,0,0,0,1
2/25/20,102936.744,53.77083333,2/25/20,2/28/20,5000,498073,0,1,0,1,1,0,0,0,0,0,0
2/26/20,101683.152,52.77083333,2/26/20,2/27/20,6000,196567,0,0,0,0,0,1,1,0,0,0,0
2/26/20,101683.152,52.77083333,2/25/20,2/26/20,4500,266917,1,1,1,0,0,0,0,0,0,0,1
2/26/20,101683.152,52.77083333,2/25/20,2/28/20,5000,498073,0,1,0,1,1,0,0,0,0,0,0
2/27/20,105496.092,56.6875,2/26/20,2/27/20,6000,196567,0,0,0,0,0,1,1,0,0,0,0
2/27/20,105496.092,56.6875,2/25/20,2/28/20,5000,498073,0,1,0,1,1,0,0,0,0,0,0
2/28/20,99391.212,59.52083333,2/28/20,2/29/20,3500,147357,0,0,0,0,0,1,1,0,0,0,0
2/28/20,99391.212,59.52083333,2/25/20,2/28/20,5000,498073,0,1,0,1,1,0,0,0,0,0,0
2/29/20,91189.368,58.5625,2/28/20,2/29/20,3500,147357,0,0,0,0,0,1,1,0,0,0,0
3/1/20,88114.464,57.4375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/20,89696.124,53.6875,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/20,89909.604,61.66666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/20,96273.36,61.47916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/20,105067.692,62.77083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/20,113254.668,65.39583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/20,112217.418,64.75,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/20,122318.856,60.375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/20,148220.098,61.64583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/20,184013.335,56.22916667,3/10/20,3/14/20,129000,2184344,1,1,1,1,1,1,1,0,0,0,1
3/11/20,195227.111,59.85069444,3/10/20,3/14/20,129000,2184344,1,1,1,1,1,1,1,0,0,0,1
3/12/20,194711.792,60.11111111,3/10/20,3/14/20,129000,2184344,1,1,1,1,1,1,1,0,0,0,1
3/13/20,176663.98,57.5,3/10/20,3/14/20,129000,2184344,1,1,1,1,1,1,1,0,0,0,1
3/14/20,117423.819,59.875,3/10/20,3/14/20,129000,2184344,1,1,1,1,1,1,1,0,0,0,1
3/15/20,103804.56,59.97916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/20,83297.736,59.125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/17/20,77908.788,54.72916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,80000.712,51.52083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/19/20,48393.612,51.375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/20/20,39171.96,51.72222222,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/20,34542.792,58,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/22/20,33395.22,59.0625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/23/20,34235.028,60.33333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/24/20,32818.644,60.85416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/25/20,32559.984,59.35416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/20,32287.752,52.58333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/27/20,32290.812,53.35416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/28/20,32345.208,57.125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/20,33091.2,58.84722222,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/30/20,33094.908,60.02083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/20,32561.82,64.77083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/20,32662.944,69.0625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/20,32750.172,63.60416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/20,32714.064,62.51388889,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/4/20,33266.988,64.85416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/5/20,32801.436,65.58333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/6/20,33092.856,60.66666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/20,33096.204,58.89583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/20,31159.476,57.27083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/9/20,31002.264,54.35416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/20,31602.672,56.60416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/11/20,30530.34,64.02083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/20,30544.092,65.05208333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/13/20,31070.376,64.41666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/20,30464.568,60.24305556,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/20,30810.06,65.89583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/16/20,31071.78,70.10416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/17/20,30984.948,67.66666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/18/20,30291.156,64.375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/19/20,30876.409,68.875,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4/20/20,31334.943,66.79513889,,,0,0,0,0,0,0,0,0,0,0,0,0,0
